Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,79,43
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,158,89
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,233,138
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,1,309,184
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,392,223
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,475,261
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,555,304
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,644,338
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,722,381
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,805,421
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,886,461
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,979,493
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1061,530
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1143,570
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1233,603
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1312,647
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1400,685
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1480,727
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1572,755
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1658,792
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1738,835
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,1814,879
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1895,921
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,1978,962
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,2059,1005
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,2146,1041
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2230,1079
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,2315,1116
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2404,1151
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2492,1185
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2575,1226
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,2663,1262
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,2739,1305
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2817,1350
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2900,1390
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2982,1431
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,3067,1466
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,3139,1514
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,3216,1560
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3300,1598
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,3385,1639
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3464,1682
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3545,1721
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,3623,1766
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,3708,1803
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3777,1857
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3853,1902
