Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,96,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,194,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,292,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,392,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,490,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,586,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,685,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,781,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,876,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,974,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1073,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1170,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1269,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1369,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1467,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1565,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1663,0
