Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,70,122
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,133,258
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,205,382
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,275,508
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,336,644
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,389,786
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,460,909
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,515,1051
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,582,1182
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,637,1319
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,701,1449
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,769,1578
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,831,1710
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,903,1836
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,960,1975
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1020,2110
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1094,2232
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1153,2371
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1219,2499
