Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,62,34
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,124,70
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,198,95
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,270,120
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,335,153
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,400,185
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,464,217
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,526,252
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,590,285
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,659,312
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,730,336
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,793,372
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,853,407
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,921,441
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,983,478
