Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,121,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,244,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,367,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,490,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,612,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,729,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,851,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,974,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,1098,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1219,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1343,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1462,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1587,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1708,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1832,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1953,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2075,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,2198,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2322,0
