Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,121,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,245,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,368,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,491,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,613,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,736,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,859,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,979,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1105,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1226,0
