Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,120,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,243,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,362,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,485,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,606,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,733,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,855,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,978,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1100,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1223,0
