Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,33,64
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,59,137
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,93,203
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,117,274
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,155,334
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,192,393
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,229,454
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,260,521
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,289,589
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,315,661
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,354,718
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,385,784
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,415,854
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,456,913
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,494,974
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,533,1033
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,569,1094
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,599,1163
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,625,1233
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,657,1297
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,690,1363
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,722,1428
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,762,1486
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,798,1547
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,822,1620
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,859,1680
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,891,1747
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,926,1808
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,959,1873
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,988,1941
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1018,2008
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1050,2074
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1082,2139
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1110,2210
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1141,2277
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1172,2343
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1197,2415
