Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,194,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,389,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,586,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,777,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,973,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1170,0
