Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,61,36
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,131,64
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,198,95
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,264,130
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,331,163
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,391,201
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,456,235
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,522,268
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,592,295
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,657,328
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,721,364
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,780,399
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,850,428
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,912,462
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,973,496
