Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,63,129
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,121,268
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,175,409
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,242,538
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,311,664
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,384,785
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,449,914
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,520,1036
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,582,1173
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,652,1294
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,722,1419
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,782,1553
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,850,1682
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,909,1815
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,972,1943
