Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,98,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,193,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,290,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,390,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,488,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,586,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,683,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,779,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,875,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,975,0
