Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,173,19
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,353,34
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,526,58
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,703,81
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,876,104
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,1052,123
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,1226,141
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,1405,155
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,1584,171
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,1767,185
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1945,204
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,2117,227
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,2298,239
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,2480,252
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,0,2655,269
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,2832,288
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
7,0,3024,293
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,3209,306
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
8,1,3390,317
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,3572,336
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,3749,350
