Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,66,132
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,143,255
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,195,397
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,274,516
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,334,648
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,388,793
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,451,927
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,513,1062
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,574,1195
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,643,1325
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,699,1464
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,764,1595
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,829,1726
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,901,1850
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,970,1980
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1027,2119
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1083,2257
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1150,2385
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1211,2518
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1267,2660
