Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,4,152,35
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,4,300,80
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,4,447,125
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,593,169
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,4,733,229
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,879,274
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,1031,315
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,5,1176,367
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,195,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,388,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,582,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,779,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,976,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1170,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,149,38
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,302,79
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,445,133
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,589,181
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,3,736,230
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,4,885,272
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,5,1029,320
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,386,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,582,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,776,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,971,0
