Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,96,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,193,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,293,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,393,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,490,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,588,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,685,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,780,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,877,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,977,0
