Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,97,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,198,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,293,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,391,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,489,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,589,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,688,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,788,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,886,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,984,0
