Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,190,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,386,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,584,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,780,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,973,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,389,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,581,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,778,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,971,0
