Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,119,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,240,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,363,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,485,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,606,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,728,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,848,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,969,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1094,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1212,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1338,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1458,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1583,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1706,0
