Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,98,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,198,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,296,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,393,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,491,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,589,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,685,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,781,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,879,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,977,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1074,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1170,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1269,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1367,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1463,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1561,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1662,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1760,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1856,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1956,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,2051,0
