Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,24,74
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,61,135
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,103,192
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,131,258
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,162,324
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,391
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,225,452
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,258,516
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,291,581
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,321,648
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,352,715
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,382,784
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,415,850
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,447,917
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,486,975
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,515,1045
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,545,1112
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,576,1180
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,610,1246
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,638,1317
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,666,1387
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,699,1453
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,729,1521
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,764,1587
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,792,1657
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,828,1717
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,862,1781
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,895,1846
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,933,1905
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,970,1968
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,1012,2024
