Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,194,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,390,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,589,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,783,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,980,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,388,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,583,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,778,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,973,0
