Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,385,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,583,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,778,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,978,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1173,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,1371,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1568,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1767,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1964,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,2163,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,2356,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,2546,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,2740,0
