Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,121,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,239,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,358,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,481,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,605,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,727,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,846,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,967,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1089,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1211,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,121,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,247,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,366,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,488,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,613,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,736,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,857,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,981,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1105,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1226,0
