Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,64,130
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,124,264
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,190,391
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,256,521
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,323,649
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,391,779
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,453,914
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,518,1045
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,583,1178
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,652,1301
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,732,1416
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,794,1550
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,862,1679
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,922,1816
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,2,988,1946
