Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,121,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,245,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,368,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,490,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,612,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,735,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,857,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,980,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1099,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1216,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1339,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
6,0,1462,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1586,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,1704,0
