Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,95,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,194,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,293,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,389,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,484,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,582,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,680,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,781,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,876,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,975,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1074,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1174,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1272,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1369,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1466,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1566,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1663,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1759,0
