Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,190,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,382,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,576,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,768,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,968,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,1163,0
