Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,96,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,194,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,293,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,391,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,493,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,592,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,691,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,790,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,889,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,987,0
