Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,98,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,193,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,290,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,388,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,487,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,586,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,684,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,783,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,879,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,973,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,1068,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,1166,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1264,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,1363,0
